date,summary,emotion
2020/2/27,美国四季度GDP修正值符合预期现货金价短线持稳但公共卫生安全问题可能影响一季度增长,positive
2020/2/27,现货黄金继续受到避险阵营追捧但美元风光不再；投资者担心美国政府可能错判形势,negative
2020/2/27,金银T+D双双收跌在岸人民币创一周新高；但避险模式根深蒂固有三大理由支撑金价,neutral
2020/2/27,白银交易量呈现出两极分化的局面！上海黄金交易所2020年第7期行情周报（2月17日-2月21日）,positive
2020/2/27,现货金价维持震荡攀升势头公共卫生安全引发的全球放缓担忧有望继续推升金价,neutral
2020/2/27,四大因素支撑黄金上行空间！看多情绪高涨金价涨势可能才起步突破千七只是时间问题,negative
2020/2/27,现货黄金继续反弹全球公共卫生风险呈现新态势；投资者认为只有一大救星靠得住,negative
2020/2/27,特朗普称必要时进行更大规模隔离计划恐慌情绪续升黄金收复1650,positive
2020/2/27,欧市盘前：卫生风险持续发酵黄金日元受宠；美布两油跌跌不休需求冲击愈加严重,negative
2020/2/27,2月27日现货黄金、白银、原油、外汇短线交易策略,positive
2020/2/27,黄金交易提醒：全球黄金ETF持仓破纪录多头仍有恃无恐关注耐用品订单和GDP修正值,positive
2020/2/27,避险情绪再度升温美股疲软道指创四个月新低！高盛上调黄金预期剑指1800关口,positive
2020/2/27,公共卫生事件忧虑+低利率环境+美国大选高盛看多黄金至1800美元,negative
2020/2/27,2月27日财经早餐：美元小幅上涨商品货币续跌黄金收复1640关口油价创去年1月以来新低,positive
2020/2/27,投资者对黄金兴趣有增无减金价回升逾20美元接近1650关口,positive
2020/2/27,纽市盘前：FED降息预期升温助欧元大涨0.8%；美油创近14个月新低俄拖沓作风愁坏OPEC,negative
2020/2/27,国际油价料日线五连跌布油创两个月新低；公共卫生形势恶化消费大户准备过苦日子,negative
2020/2/27,INE原油暴跌近5%创14个月新低！需求冲击料扑向全世界“车轮子”也在劫难逃！,negative
2020/2/27,分析师警告油价仍有10美元下跌空间！但物极必反这两大因素或助力油价反攻,negative
2020/2/27,欧市盘前：卫生风险持续发酵黄金日元受宠；美布两油跌跌不休需求冲击愈加严重,negative
2020/2/27,原油交易提醒：卫生风险压抑全球经济增长需求前景受挫！油价跌幅逾1%徘徊一年低位,negative
2020/2/27,2月27日现货黄金、白银、原油、外汇短线交易策略,positive
2020/2/27,特朗普乐观看待公共卫生危机惨遭多位美国官员打脸标普500指数连跌五日,negative
2020/2/27,公共卫生事件忧虑加剧美油跌逾2%失守49关口,negative
2020/2/27,2月27日财经早餐：美元小幅上涨商品货币续跌黄金收复1640关口油价创去年1月以来新低,positive
2020/2/26,纽市盘前：双重利空共振英镑大跌0.6%；需求或遭遇极限冲击美油创逾13个月新低2月26日欧洲时段英镑兑美元大跌0.6%眼下的全球基本面情绪却仍不支持英镑汇价持续上涨投资者对英国脱欧前景也仍是疑虑重重；美油创2019年初以来的逾13个月新低48.99美元/桶公共卫生风险事件导致投资者对全球...,negative
2020/2/26,现货黄金欲收复上日跌幅但走势不顺；FED官员“心中有谱”暗示疾控中心小题大做2月26日现货黄金反弹意图收复上日跌势但美元持稳于近两周低点上方限制了金价上升空间。金价上日跌近1.5%。尽管美国疾控中心就可能出现的疾病大流行发出警告但美联储官员至今尚未将公共卫生风险与利率政策前景挂钩。美...,negative
2020/2/26,金银T+D双双收跌因多头获利了结头寸；但恐慌情绪蔓延催生出多股力量支撑贵金属2月26日金银T+D双双收跌。投资者们获利了结打压了贵金属。但日内现货黄金走高至1650美元/盎司避险情绪重燃公共卫生风险可能全球化也将冲击全球经济。美债收益率跌至创纪录水平全球股市也纷纷大跌因卫生风险引致的...,negative
2020/2/26,黄金重返1650关口多头手握四大理由未来一至两年仍有望上探2000美元周三欧盘时段最高触及1655美元收复1650美元关口距离1625.22美元低点回升近30美元。分析人士认为至少有四个因素将继续支撑金价。此前黄金大跌主要是黄金严重超买后部分多仓获利了结随着市场避险情绪升温投资...,positive
2020/2/26,国际金价反弹美国疾控中心提升卫生风险警告；各国央行或“宁可抢跑也不愿错过”2月26日现货黄金价格继上一交易日收跌近1.5%后反弹因美国发出警告势必出现新冠病毒大全球流行促使投资者寻求避险。调查显示亚太地区大多数主要经济体本季经济料将大幅放缓、停滞或直接出现萎缩。各国中央银行可能偏向...,negative
2020/2/26,澳元续刷十一年低位28年经济扩张面临终结？焦点在于下周四季度GDP数据周三澳元兑美元续刷十一年新低至0.6570.本周以来澳元兑美元围绕着0.6600反复争夺但是总体而言疲软的经济数据叠加全球公共卫生事件的不确定性加上自然灾害也对该国的经济造成压力因此日内澳元继续走低。3月4日澳...,negative
2020/2/26,公共卫生阴霾下英镑喜获市场青睐！3月预算案若助力下降楔形完成有望开启新一轮反弹2月25日英镑表现强劲收盘反弹了0.63%2月26日窄幅震荡。一些分析师暗示英镑可能进一步上涨。瑞士信贷认为相比脱欧贸易谈判市场首先关注3月份预算计划。 德国商业银行称若英镑兑美元能突破下行趋势线则有望完...,negative
2020/2/26,欧市盘前：欧元区经济前景悲观黄金支撑因素颇多油市需求难有效改善2月26日亚洲时段欧元兑美元是最脆弱的货币对之一卫生风险向意大利地区的蔓延应引起人们对欧洲GDP前景的担忧。避险需求支撑金价对公共卫生事件的担忧仍让投资者对全球经济命运感到焦虑亚洲股市整体承压同时支撑黄金的主...,negative
2020/2/26,原油交易提醒：沙特试图安抚市场但难阻美油刷新两周低位日内关注EIA数据周三美原油走高因API原油库存增幅小于预期加上周二美油大跌后短时间出现了部分空头回补因此油价有所反弹。但是总体而言全球公共卫生事件引发的需求忧虑继续施压油价尽管周二沙特能源部长试图安抚市场的担忧情绪但是在OP...,negative
2020/2/26,2月26日现货黄金、白银、原油、外汇短线交易策略2月26日亚洲时段美元指数在近两周低位徘徊因美联储降息预期升温近三个交易日美元指数大幅走弱尽管短线存在温和反弹的机会但整体偏向震荡下行；现货黄金温和反弹避险情绪继续给金价提供支撑但技术面也出现见顶信号需...,negative
2020/2/26,黄金交易提醒：见顶？回调？避险情绪+美联储降息预期黄金多头依旧完整周三现货黄金自日内低点上涨逾10美元因此前黄金快速回落的走势后部分投资者逢低买入且全球公共卫生事件继续支持黄金买盘因此黄金反弹。但是随着全球公共卫生事件担忧情绪升温全球股市持续下跌黄金仍受到追捧。同时市场进...,negative
2020/2/26,降息预期续升美元“倒V”反转美联储乐观发声叠加数据向好多头打响99关口保卫战。2月25日美元走软美元指数跌破99关口刷新2月13日以来低点至98.87市场愈发预期美联储今年将会降息以缓解疫情给经济造成的压力。美元兑多数G-10对手货币下跌包括兑瑞士法郎和日元等避险货币；英镑领涨澳元和...,negative
2020/2/26,2月26日外汇交易提醒2月25日美元走软美元指数跌破99关口刷新2月13日以来低点至98.87市场愈发预期美联储今年将会降息以缓解疫情给经济造成的压力。美元兑多数G-10对手货币下跌包括兑瑞士法郎和日元等避险货币；英镑领涨澳元和...,negative
2020/2/26,2月26日财经早餐：美元失守99关口避险货币走强英镑反弹百点黄金创三周来最大跌幅2月25日美元走低美元指数刷新2月13日以来低点至98.87市场愈发预期美联储今年将会降息；日元兑美元创下8月以来最大两天涨幅瑞郎兑美元也上涨；英镑兑美元升上1.30关口较日低反弹近百点。金价在七年高位引发投资...,positive
2020/2/26,纽市盘前：双重利空共振英镑大跌0.6%；需求或遭遇极限冲击美油创逾13个月新低,neutral
2020/2/26,现货黄金欲收复上日跌幅但走势不顺；FED官员“心中有谱”暗示疾控中心小题大做,negative
2020/2/26,金银T+D双双收跌因多头获利了结头寸；但恐慌情绪蔓延催生出多股力量支撑贵金属,negative
2020/2/26,黄金重返1650关口多头手握四大理由未来一至两年仍有望上探2000美元,positive
2020/2/26,国际金价反弹美国疾控中心提升卫生风险警告；各国央行或“宁可抢跑也不愿错过”,negative
2020/2/26,黄金略作修整后重上1640多头手握两大利刃仍剑指千七,positive
2020/2/26,欧市盘前：欧元区经济前景悲观黄金支撑因素颇多油市需求难有效改善,negative
2020/2/26,黄金市场人气旺短期回调后有望重拾升势！技术面指向2000美元大关,positive
2020/2/26,2月26日现货黄金、白银、原油、外汇短线交易策略,positive
2020/2/26,黄金交易提醒：见顶？回调？避险情绪+美联储降息预期黄金多头依旧完整,positive
2020/2/26,2月26日财经早餐：美元失守99关口避险货币走强英镑反弹百点黄金创三周来最大跌幅,positive
2020/2/26,黄金迎获利了结从七年高位回落经济忧虑仍存金价跌势或有限,positive
2020/2/26,EIA原油库存增幅不及预期美油短线延续反弹回升但诸多因素仍给油价下行压力,negative
2020/2/26,纽市盘前：双重利空共振英镑大跌0.6%；需求或遭遇极限冲击美油创逾13个月新低,neutral
2020/2/26,INE原油暴跌近4%美油创逾13个月新低！需求前景极度悲观因美国疾控中心发严重警告,negative
2020/2/26,公共卫生安全危机重挫油价静待晚间EIA原油库存数据,neutral
2020/2/26,国际油价反弹乏力再度改下逾两周新低；一大信号表明OPEC+内部警钟已经响起！,negative
2020/2/26,欧市盘前：欧元区经济前景悲观黄金支撑因素颇多油市需求难有效改善,negative
2020/2/26,原油交易提醒：沙特试图安抚市场但难阻美油刷新两周低位日内关注EIA数据,neutral
